Flow 1_215 -- 0.0 -- 68000.0 -- [(306, 8561), (1, 5370001), (2, 5390001), (3, 5410001), (137, 8689)]
Flow 1_216 -- 0.0 -- 68000.0 -- [(306, 8601), (1, 5395001), (2, 5415001), (3, 5435001), (137, 8729)]
Flow 1_217 -- 0.0 -- 68000.0 -- [(306, 8641), (1, 5420001), (2, 5440001), (3, 5460001), (137, 8769)]
Flow 1_218 -- 0.0 -- 68000.0 -- [(306, 8681), (1, 5445001), (2, 5465001), (3, 5485001), (137, 8809)]
Flow 1_219 -- 0.0 -- 68000.0 -- [(306, 8721), (1, 5470001), (2, 5490001), (3, 5510001), (137, 8849)]
Flow 1_220 -- 0.0 -- 68000.0 -- [(306, 8761), (1, 5495001), (2, 5515001), (3, 5535001), (137, 8889)]
Flow 1_221 -- 0.0 -- 68000.0 -- [(306, 8801), (1, 5520001), (2, 5540001), (3, 5560001), (137, 8929)]
Flow 1_222 -- 0.0 -- 68000.0 -- [(306, 8841), (1, 5545001), (2, 5565001), (3, 5585001), (137, 8969)]
Flow 1_223 -- 0.0 -- 68000.0 -- [(306, 8881), (1, 5570001), (2, 5590001), (3, 5610001), (137, 9009)]
Flow 1_224 -- 0.0 -- 68000.0 -- [(306, 8921), (1, 5595001), (2, 5615001), (3, 5635001), (137, 9049)]
Flow 1_225 -- 0.0 -- 68000.0 -- [(306, 8961), (1, 5620001), (2, 5640001), (3, 5660001), (137, 9089)]
Flow 1_226 -- 0.0 -- 68000.0 -- [(306, 9001), (1, 5645001), (2, 5665001), (3, 5685001), (137, 9129)]
Flow 1_227 -- 0.0 -- 68000.0 -- [(306, 9041), (1, 5670001), (2, 5690001), (3, 5710001), (137, 9169)]
Flow 1_228 -- 0.0 -- 68000.0 -- [(306, 9081), (1, 5695001), (2, 5715001), (3, 5735001), (137, 9209)]
Flow 1_229 -- 0.0 -- 68000.0 -- [(306, 9121), (1, 5720001), (2, 5740001), (3, 5760001), (137, 9249)]
Flow 1_230 -- 0.0 -- 68000.0 -- [(306, 9161), (1, 5745001), (2, 5765001), (3, 5785001), (137, 9289)]
Flow 1_231 -- 0.0 -- 68000.0 -- [(306, 9201), (1, 5770001), (2, 5790001), (3, 5810001), (137, 9329)]
Flow 1_232 -- 0.0 -- 68000.0 -- [(306, 9241), (1, 5795001), (2, 5815001), (3, 5835001), (137, 9369)]
Flow 1_233 -- 0.0 -- 68000.0 -- [(306, 9281), (1, 5820001), (2, 5840001), (3, 5860001), (137, 9409)]
Flow 1_234 -- 0.0 -- 68000.0 -- [(306, 9321), (1, 5845001), (2, 5865001), (3, 5885001), (137, 9449)]
Flow 1_235 -- 0.0 -- 68000.0 -- [(306, 9361), (1, 5870001), (2, 5890001), (3, 5910001), (137, 9489)]
Flow 1_236 -- 0.0 -- 68000.0 -- [(306, 9401), (1, 5895001), (2, 5915001), (3, 5935001), (137, 9529)]
Flow 1_237 -- 0.0 -- 68000.0 -- [(306, 9441), (1, 5920001), (2, 5940001), (3, 5960001), (137, 9569)]
Flow 1_238 -- 0.0 -- 68000.0 -- [(306, 9481), (1, 5945001), (2, 5965001), (3, 5985001), (137, 9609)]
Flow 1_239 -- 0.0 -- 68000.0 -- [(306, 9521), (1, 5970001), (2, 5990001), (3, 6010001), (137, 9649)]
Flow 1_240 -- 0.0 -- 68000.0 -- [(306, 9561), (1, 5995001), (2, 6015001), (3, 6035001), (137, 9689)]
Flow 1_241 -- 0.0 -- 68000.0 -- [(306, 9601), (1, 6020001), (2, 6040001), (3, 6060001), (137, 9729)]
Flow 1_242 -- 0.0 -- 68000.0 -- [(306, 9641), (1, 6045001), (2, 6065001), (3, 6085001), (137, 9769)]
Flow 1_243 -- 0.0 -- 68000.0 -- [(306, 9681), (1, 6070001), (2, 6090001), (3, 6110001), (137, 9809)]
Flow 1_244 -- 0.0 -- 68000.0 -- [(306, 9721), (1, 6095001), (2, 6115001), (3, 6135001), (137, 9849)]
Flow 1_245 -- 0.0 -- 68000.0 -- [(306, 9761), (1, 6120001), (2, 6140001), (3, 6160001), (137, 9889)]
Flow 1_246 -- 0.0 -- 68000.0 -- [(306, 9801), (1, 6145001), (2, 6165001), (3, 6185001), (137, 9929)]
Flow 1_247 -- 0.0 -- 68000.0 -- [(306, 9841), (1, 6170001), (2, 6190001), (3, 6210001), (137, 9969)]
Flow 1_248 -- 0.0 -- 68000.0 -- [(306, 9881), (1, 6195001), (2, 6215001), (3, 6235001), (137, 10009)]
Flow 1_249 -- 0.0 -- 68000.0 -- [(306, 9921), (1, 6220001), (2, 6240001), (3, 6260001), (137, 10049)]
Flow 1_250 -- 0.0 -- 68000.0 -- [(306, 9961), (1, 6245001), (2, 6265001), (3, 6285001), (137, 10089)]
Flow 1_251 -- 0.0 -- 68000.0 -- [(306, 10001), (1, 6270001), (2, 6290001), (3, 6310001), (137, 10129)]
Flow 1_252 -- 0.0 -- 68000.0 -- [(306, 10041), (1, 6295001), (2, 6315001), (3, 6335001), (137, 10169)]
Flow 1_253 -- 0.0 -- 68000.0 -- [(306, 10081), (1, 6320001), (2, 6340001), (3, 6360001), (137, 10209)]
Flow 1_254 -- 0.0 -- 68000.0 -- [(306, 10121), (1, 6345001), (2, 6365001), (3, 6385001), (137, 10249)]
Flow 1_255 -- 0.0 -- 68000.0 -- [(306, 10161), (1, 6370001), (2, 6390001), (3, 6410001), (137, 10289)]
Flow 1_256 -- 0.0 -- 68000.0 -- [(306, 10201), (1, 6395001), (2, 6415001), (3, 6435001), (137, 10329)]
Flow 1_257 -- 0.0 -- 68000.0 -- [(306, 10241), (1, 6420001), (2, 6440001), (3, 6460001), (137, 10369)]
Flow 1_258 -- 0.0 -- 68000.0 -- [(306, 10281), (1, 6445001), (2, 6465001), (3, 6485001), (137, 10409)]
Flow 1_259 -- 0.0 -- 68000.0 -- [(306, 10321), (1, 6470001), (2, 6490001), (3, 6510001), (137, 10449)]
Flow 1_260 -- 0.0 -- 68000.0 -- [(306, 10361), (1, 6495001), (2, 6515001), (3, 6535001), (137, 10489)]
Flow 1_261 -- 0.0 -- 68000.0 -- [(306, 10401), (1, 6520001), (2, 6540001), (3, 6560001), (137, 10529)]
Flow 1_262 -- 0.0 -- 68000.0 -- [(306, 10441), (1, 6545001), (2, 6565001), (3, 6585001), (137, 10569)]
Flow 1_263 -- 0.0 -- 68000.0 -- [(306, 10481), (1, 6570001), (2, 6590001), (3, 6610001), (137, 10609)]
Flow 1_264 -- 0.0 -- 68000.0 -- [(306, 10521), (1, 6595001), (2, 6615001), (3, 6635001), (137, 10649)]
Flow 1_265 -- 0.0 -- 68000.0 -- [(306, 10561), (1, 6620001), (2, 6640001), (3, 6660001), (137, 10689)]
Flow 1_266 -- 0.0 -- 68000.0 -- [(306, 10601), (1, 6645001), (2, 6665001), (3, 6685001), (137, 10729)]
Flow 1_267 -- 0.0 -- 68000.0 -- [(306, 10641), (1, 6670001), (2, 6690001), (3, 6710001), (137, 10769)]
Flow 1_268 -- 0.0 -- 68000.0 -- [(306, 10681), (1, 6695001), (2, 6715001), (3, 6735001), (137, 10809)]
Flow 1_269 -- 0.0 -- 68000.0 -- [(306, 10721), (1, 6720001), (2, 6740001), (3, 6760001), (137, 10849)]
Flow 1_270 -- 0.0 -- 68000.0 -- [(306, 10761), (1, 6745001), (2, 6765001), (3, 6785001), (137, 10889)]
Flow 1_271 -- 0.0 -- 68000.0 -- [(306, 10801), (1, 6770001), (2, 6790001), (3, 6810001), (137, 10929)]
Flow 1_272 -- 0.0 -- 68000.0 -- [(306, 10841), (1, 6795001), (2, 6815001), (3, 6835001), (137, 10969)]
Flow 1_273 -- 0.0 -- 68000.0 -- [(306, 10881), (1, 6820001), (2, 6840001), (3, 6860001), (137, 11009)]
Flow 1_274 -- 0.0 -- 68000.0 -- [(306, 10921), (1, 6845001), (2, 6865001), (3, 6885001), (137, 11049)]
Flow 1_275 -- 0.0 -- 68000.0 -- [(306, 10961), (1, 6870001), (2, 6890001), (3, 6910001), (137, 11089)]
Flow 1_276 -- 0.0 -- 68000.0 -- [(306, 11001), (1, 6895001), (2, 6915001), (3, 6935001), (137, 11129)]
Flow 1_277 -- 0.0 -- 68000.0 -- [(306, 11041), (1, 6920001), (2, 6940001), (3, 6960001), (137, 11169)]
Flow 1_278 -- 0.0 -- 68000.0 -- [(306, 11081), (1, 6945001), (2, 6965001), (3, 6985001), (137, 11209)]
Flow 1_279 -- 0.0 -- 68000.0 -- [(306, 11121), (1, 6970001), (2, 6990001), (3, 7010001), (137, 11249)]
Flow 1_280 -- 0.0 -- 68000.0 -- [(306, 11161), (1, 6995001), (2, 7015001), (3, 7035001), (137, 11289)]
Flow 1_281 -- 0.0 -- 68000.0 -- [(306, 11201), (1, 7020001), (2, 7040001), (3, 7060001), (137, 11329)]
Flow 1_282 -- 0.0 -- 68000.0 -- [(306, 11241), (1, 7045001), (2, 7065001), (3, 7085001), (137, 11369)]
Flow 1_283 -- 0.0 -- 68000.0 -- [(306, 11281), (1, 7070001), (2, 7090001), (3, 7110001), (137, 11409)]
Flow 1_284 -- 0.0 -- 68000.0 -- [(306, 11321), (1, 7095001), (2, 7115001), (3, 7135001), (137, 11449)]
Flow 1_285 -- 0.0 -- 68000.0 -- [(306, 11361), (1, 7120001), (2, 7140001), (3, 7160001), (137, 11489)]
Flow 1_286 -- 0.0 -- 68000.0 -- [(306, 11401), (1, 7145001), (2, 7165001), (3, 7185001), (137, 11529)]
Flow 1_287 -- 0.0 -- 68000.0 -- [(306, 11441), (1, 7170001), (2, 7190001), (3, 7210001), (137, 11569)]
Flow 1_288 -- 0.0 -- 68000.0 -- [(306, 11481), (1, 7195001), (2, 7215001), (3, 7235001), (137, 11609)]
Flow 1_289 -- 0.0 -- 68000.0 -- [(306, 11521), (1, 7220001), (2, 7240001), (3, 7260001), (137, 11649)]
Flow 1_290 -- 0.0 -- 68000.0 -- [(306, 11561), (1, 7245001), (2, 7265001), (3, 7285001), (137, 11689)]
Flow 1_291 -- 0.0 -- 68000.0 -- [(306, 11601), (1, 7270001), (2, 7290001), (3, 7310001), (137, 11729)]
Flow 1_292 -- 0.0 -- 68000.0 -- [(306, 11641), (1, 7295001), (2, 7315001), (3, 7335001), (137, 11769)]
Flow 1_293 -- 0.0 -- 68000.0 -- [(306, 11681), (1, 7320001), (2, 7340001), (3, 7360001), (137, 11809)]
Flow 1_294 -- 0.0 -- 68000.0 -- [(306, 11721), (1, 7345001), (2, 7365001), (3, 7385001), (137, 11849)]
Flow 1_295 -- 0.0 -- 68000.0 -- [(306, 11761), (1, 7370001), (2, 7390001), (3, 7410001), (137, 11889)]
Flow 1_296 -- 0.0 -- 68000.0 -- [(306, 11801), (1, 7395001), (2, 7415001), (3, 7435001), (137, 11929)]
Flow 1_297 -- 0.0 -- 68000.0 -- [(306, 11841), (1, 7420001), (2, 7440001), (3, 7460001), (137, 11969)]
Flow 1_298 -- 0.0 -- 68000.0 -- [(306, 11881), (1, 7445001), (2, 7465001), (3, 7485001), (137, 12009)]
Flow 1_299 -- 0.0 -- 68000.0 -- [(306, 11921), (1, 7470001), (2, 7490001), (3, 7510001), (137, 12049)]
Flow 1_300 -- 0.0 -- 68000.0 -- [(306, 11961), (1, 7495001), (2, 7515001), (3, 7535001), (137, 12089)]
Flow 1_301 -- 0.0 -- 68000.0 -- [(306, 12001), (1, 7520001), (2, 7540001), (3, 7560001), (137, 12129)]
Flow 1_302 -- 0.0 -- 68000.0 -- [(306, 12041), (1, 7545001), (2, 7565001), (3, 7585001), (137, 12169)]
Flow 1_303 -- 0.0 -- 68000.0 -- [(306, 12081), (1, 7570001), (2, 7590001), (3, 7610001), (137, 12209)]
Flow 1_304 -- 0.0 -- 68000.0 -- [(306, 12121), (1, 7595001), (2, 7615001), (3, 7635001), (137, 12249)]
Flow 1_305 -- 0.0 -- 68000.0 -- [(306, 12161), (1, 7620001), (2, 7640001), (3, 7660001), (137, 12289)]
Flow 1_306 -- 0.0 -- 68000.0 -- [(306, 12201), (1, 7645001), (2, 7665001), (3, 7685001), (137, 12329)]
Flow 1_307 -- 0.0 -- 68000.0 -- [(306, 12241), (1, 7670001), (2, 7690001), (3, 7710001), (137, 12369)]
Flow 1_308 -- 0.0 -- 68000.0 -- [(306, 12281), (1, 7695001), (2, 7715001), (3, 7735001), (137, 12409)]
Flow 1_309 -- 0.0 -- 68000.0 -- [(306, 12321), (1, 7720001), (2, 7740001), (3, 7760001), (137, 12449)]
Flow 1_310 -- 0.0 -- 68000.0 -- [(306, 12361), (1, 7745001), (2, 7765001), (3, 7785001), (137, 12489)]
Flow 1_311 -- 0.0 -- 68000.0 -- [(306, 12401), (1, 7770001), (2, 7790001), (3, 7810001), (137, 12529)]
Flow 1_312 -- 0.0 -- 68000.0 -- [(306, 12441), (1, 7795001), (2, 7815001), (3, 7835001), (137, 12569)]
Flow 1_313 -- 0.0 -- 68000.0 -- [(306, 12481), (1, 7820001), (2, 7840001), (3, 7860001), (137, 12609)]
Flow 1_314 -- 0.0 -- 68000.0 -- [(306, 12521), (1, 7845001), (2, 7865001), (3, 7885001), (137, 12649)]
Flow 1_315 -- 0.0 -- 68000.0 -- [(306, 12561), (1, 7870001), (2, 7890001), (3, 7910001), (137, 12689)]
Flow 1_316 -- 0.0 -- 68000.0 -- [(306, 12601), (1, 7895001), (2, 7915001), (3, 7935001), (137, 12729)]
Flow 1_317 -- 0.0 -- 68000.0 -- [(306, 12641), (1, 7920001), (2, 7940001), (3, 7960001), (137, 12769)]
Flow 1_318 -- 0.0 -- 68000.0 -- [(306, 12681), (1, 7945001), (2, 7965001), (3, 7985001), (137, 12809)]
Flow 1_319 -- 0.0 -- 68000.0 -- [(306, 12721), (1, 7970001), (2, 7990001), (3, 8010001), (137, 12849)]
Flow 1_320 -- 0.0 -- 68000.0 -- [(306, 12761), (1, 7995001), (2, 8015001), (3, 8035001), (137, 12889)]
Flow 1_321 -- 0.0 -- 68000.0 -- [(306, 12801), (1, 8020001), (2, 8040001), (3, 8060001), (137, 12929)]
Flow 1_322 -- 0.0 -- 68000.0 -- [(306, 12841), (1, 8045001), (2, 8065001), (3, 8085001), (137, 12969)]
Flow 1_323 -- 0.0 -- 68000.0 -- [(306, 12881), (1, 8070001), (2, 8090001), (3, 8110001), (137, 13009)]
Flow 1_324 -- 0.0 -- 68000.0 -- [(306, 12921), (1, 8095001), (2, 8115001), (3, 8135001), (137, 13049)]
Flow 1_325 -- 0.0 -- 68000.0 -- [(306, 12961), (1, 8120001), (2, 8140001), (3, 8160001), (137, 13089)]
Flow 1_326 -- 0.0 -- 68000.0 -- [(306, 13001), (1, 8145001), (2, 8165001), (3, 8185001), (137, 13129)]
Flow 1_327 -- 0.0 -- 68000.0 -- [(306, 13041), (1, 8170001), (2, 8190001), (3, 8210001), (137, 13169)]
Flow 1_328 -- 0.0 -- 68000.0 -- [(306, 13081), (1, 8195001), (2, 8215001), (3, 8235001), (137, 13209)]
Flow 1_329 -- 0.0 -- 68000.0 -- [(306, 13121), (1, 8220001), (2, 8240001), (3, 8260001), (137, 13249)]
Flow 1_330 -- 0.0 -- 68000.0 -- [(306, 13161), (1, 8245001), (2, 8265001), (3, 8285001), (137, 13289)]
Flow 1_331 -- 0.0 -- 68000.0 -- [(306, 13201), (1, 8270001), (2, 8290001), (3, 8310001), (137, 13329)]
Flow 1_332 -- 0.0 -- 68000.0 -- [(306, 13241), (1, 8295001), (2, 8315001), (3, 8335001), (137, 13369)]
Flow 1_333 -- 0.0 -- 68000.0 -- [(306, 13281), (1, 8320001), (2, 8340001), (3, 8360001), (137, 13409)]
Flow 1_334 -- 0.0 -- 68000.0 -- [(306, 13321), (1, 8345001), (2, 8365001), (3, 8385001), (137, 13449)]
Flow 1_335 -- 0.0 -- 68000.0 -- [(306, 13361), (1, 8370001), (2, 8390001), (3, 8410001), (137, 13489)]
Flow 1_336 -- 0.0 -- 68000.0 -- [(306, 13401), (1, 8395001), (2, 8415001), (3, 8435001), (137, 13529)]
Flow 1_337 -- 0.0 -- 68000.0 -- [(306, 13441), (1, 8420001), (2, 8440001), (3, 8460001), (137, 13569)]
Flow 1_338 -- 0.0 -- 68000.0 -- [(306, 13481), (1, 8445001), (2, 8465001), (3, 8485001), (137, 13609)]
Flow 1_339 -- 0.0 -- 68000.0 -- [(306, 13521), (1, 8470001), (2, 8490001), (3, 8510001), (137, 13649)]
Flow 1_340 -- 0.0 -- 68000.0 -- [(306, 13561), (1, 8495001), (2, 8515001), (3, 8535001), (137, 13689)]
Flow 1_341 -- 0.0 -- 68000.0 -- [(306, 13601), (1, 8520001), (2, 8540001), (3, 8560001), (137, 13729)]
Flow 1_342 -- 0.0 -- 68000.0 -- [(306, 13641), (1, 8545001), (2, 8565001), (3, 8585001), (137, 13769)]
Flow 1_343 -- 0.0 -- 68000.0 -- [(306, 13681), (1, 8570001), (2, 8590001), (3, 8610001), (137, 13809)]
Flow 1_344 -- 0.0 -- 68000.0 -- [(306, 13721), (1, 8595001), (2, 8615001), (3, 8635001), (137, 13849)]
Flow 1_345 -- 0.0 -- 68000.0 -- [(306, 13761), (1, 8620001), (2, 8640001), (3, 8660001), (137, 13889)]
Flow 1_346 -- 0.0 -- 68000.0 -- [(306, 13801), (1, 8645001), (2, 8665001), (3, 8685001), (137, 13929)]
Flow 1_347 -- 0.0 -- 68000.0 -- [(306, 13841), (1, 8670001), (2, 8690001), (3, 8710001), (137, 13969)]
Flow 1_348 -- 0.0 -- 68000.0 -- [(306, 13881), (1, 8695001), (2, 8715001), (3, 8735001), (137, 14009)]
Flow 1_349 -- 0.0 -- 68000.0 -- [(306, 13921), (1, 8720001), (2, 8740001), (3, 8760001), (137, 14049)]
Flow 1_350 -- 0.0 -- 68000.0 -- [(306, 13961), (1, 8745001), (2, 8765001), (3, 8785001), (137, 14089)]
Flow 1_351 -- 0.0 -- 68000.0 -- [(306, 14001), (1, 8770001), (2, 8790001), (3, 8810001), (137, 14129)]
Flow 1_352 -- 0.0 -- 68000.0 -- [(306, 14041), (1, 8795001), (2, 8815001), (3, 8835001), (137, 14169)]
Flow 1_353 -- 0.0 -- 68000.0 -- [(306, 14081), (1, 8820001), (2, 8840001), (3, 8860001), (137, 14209)]
Flow 1_354 -- 0.0 -- 68000.0 -- [(306, 14121), (1, 8845001), (2, 8865001), (3, 8885001), (137, 14249)]
Flow 1_355 -- 0.0 -- 68000.0 -- [(306, 14161), (1, 8870001), (2, 8890001), (3, 8910001), (137, 14289)]
Flow 1_356 -- 0.0 -- 68000.0 -- [(306, 14201), (1, 8895001), (2, 8915001), (3, 8935001), (137, 14329)]
Flow 1_357 -- 0.0 -- 68000.0 -- [(306, 14241), (1, 8920001), (2, 8940001), (3, 8960001), (137, 14369)]
Flow 1_358 -- 0.0 -- 68000.0 -- [(306, 14281), (1, 8945001), (2, 8965001), (3, 8985001), (137, 14409)]
Flow 1_359 -- 0.0 -- 68000.0 -- [(306, 14321), (1, 8970001), (2, 8990001), (3, 9010001), (137, 14449)]
Flow 1_360 -- 0.0 -- 68000.0 -- [(306, 14361), (1, 8995001), (2, 9015001), (3, 9035001), (137, 14489)]
Flow 1_361 -- 0.0 -- 68000.0 -- [(306, 14401), (1, 9020001), (2, 9040001), (3, 9060001), (137, 14529)]
Flow 1_362 -- 0.0 -- 68000.0 -- [(306, 14441), (1, 9045001), (2, 9065001), (3, 9085001), (137, 14569)]
Flow 1_363 -- 0.0 -- 68000.0 -- [(306, 14481), (1, 9070001), (2, 9090001), (3, 9110001), (137, 14609)]
Flow 1_364 -- 0.0 -- 68000.0 -- [(306, 14521), (1, 9095001), (2, 9115001), (3, 9135001), (137, 14649)]
Flow 1_365 -- 0.0 -- 68000.0 -- [(306, 14561), (1, 9120001), (2, 9140001), (3, 9160001), (137, 14689)]
Flow 1_366 -- 0.0 -- 68000.0 -- [(306, 14601), (1, 9145001), (2, 9165001), (3, 9185001), (137, 14729)]
Flow 1_367 -- 0.0 -- 68000.0 -- [(306, 14641), (1, 9170001), (2, 9190001), (3, 9210001), (137, 14769)]
Flow 1_368 -- 0.0 -- 68000.0 -- [(306, 14681), (1, 9195001), (2, 9215001), (3, 9235001), (137, 14809)]
Flow 1_369 -- 0.0 -- 68000.0 -- [(306, 14721), (1, 9220001), (2, 9240001), (3, 9260001), (137, 14849)]
Flow 1_370 -- 0.0 -- 68000.0 -- [(306, 14761), (1, 9245001), (2, 9265001), (3, 9285001), (137, 14889)]
Flow 1_371 -- 0.0 -- 68000.0 -- [(306, 14801), (1, 9270001), (2, 9290001), (3, 9310001), (137, 14929)]
Flow 1_372 -- 0.0 -- 68000.0 -- [(306, 14841), (1, 9295001), (2, 9315001), (3, 9335001), (137, 14969)]
Flow 1_373 -- 0.0 -- 68000.0 -- [(306, 14881), (1, 9320001), (2, 9340001), (3, 9360001), (137, 15009)]
Flow 1_374 -- 0.0 -- 68000.0 -- [(306, 14921), (1, 9345001), (2, 9365001), (3, 9385001), (137, 15049)]
Flow 1_375 -- 0.0 -- 68000.0 -- [(306, 14961), (1, 9370001), (2, 9390001), (3, 9410001), (137, 15089)]
Flow 1_376 -- 0.0 -- 68000.0 -- [(306, 15001), (1, 9395001), (2, 9415001), (3, 9435001), (137, 15129)]
Flow 1_377 -- 0.0 -- 68000.0 -- [(306, 15041), (1, 9420001), (2, 9440001), (3, 9460001), (137, 15169)]
Flow 1_378 -- 0.0 -- 68000.0 -- [(306, 15081), (1, 9445001), (2, 9465001), (3, 9485001), (137, 15209)]
Flow 1_379 -- 0.0 -- 68000.0 -- [(306, 15121), (1, 9470001), (2, 9490001), (3, 9510001), (137, 15249)]
Flow 1_380 -- 0.0 -- 68000.0 -- [(306, 15161), (1, 9495001), (2, 9515001), (3, 9535001), (137, 15289)]
Flow 1_381 -- 0.0 -- 68000.0 -- [(306, 15201), (1, 9520001), (2, 9540001), (3, 9560001), (137, 15329)]
Flow 1_382 -- 0.0 -- 68000.0 -- [(306, 15241), (1, 9545001), (2, 9565001), (3, 9585001), (137, 15369)]
Flow 1_383 -- 0.0 -- 68000.0 -- [(306, 15281), (1, 9570001), (2, 9590001), (3, 9610001), (137, 15409)]
Flow 1_384 -- 0.0 -- 68000.0 -- [(306, 15321), (1, 9595001), (2, 9615001), (3, 9635001), (137, 15449)]
Flow 1_385 -- 0.0 -- 68000.0 -- [(306, 15361), (1, 9620001), (2, 9640001), (3, 9660001), (137, 15489)]
Flow 1_386 -- 0.0 -- 68000.0 -- [(306, 15401), (1, 9645001), (2, 9665001), (3, 9685001), (137, 15529)]
Flow 1_387 -- 0.0 -- 68000.0 -- [(306, 15441), (1, 9670001), (2, 9690001), (3, 9710001), (137, 15569)]
Flow 1_388 -- 0.0 -- 68000.0 -- [(306, 15481), (1, 9695001), (2, 9715001), (3, 9735001), (137, 15609)]
Flow 1_389 -- 0.0 -- 68000.0 -- [(306, 15521), (1, 9720001), (2, 9740001), (3, 9760001), (137, 15649)]
Flow 1_390 -- 0.0 -- 68000.0 -- [(306, 15561), (1, 9745001), (2, 9765001), (3, 9785001), (137, 15689)]
Flow 1_391 -- 0.0 -- 68000.0 -- [(306, 15601), (1, 9770001), (2, 9790001), (3, 9810001), (137, 15729)]
Flow 1_392 -- 0.0 -- 68000.0 -- [(306, 15641), (1, 9795001), (2, 9815001), (3, 9835001), (137, 15769)]
Flow 1_393 -- 0.0 -- 68000.0 -- [(306, 15681), (1, 9820001), (2, 9840001), (3, 9860001), (137, 15809)]
Flow 1_394 -- 0.0 -- 68000.0 -- [(306, 15721), (1, 9845001), (2, 9865001), (3, 9885001), (137, 15849)]
Flow 1_395 -- 0.0 -- 68000.0 -- [(306, 15761), (1, 9870001), (2, 9890001), (3, 9910001), (137, 15889)]
Flow 1_396 -- 0.0 -- 68000.0 -- [(306, 15801), (1, 9895001), (2, 9915001), (3, 9935001), (137, 15929)]
Flow 1_397 -- 0.0 -- 68000.0 -- [(306, 15841), (1, 9920001), (2, 9940001), (3, 9960001), (137, 15969)]
Flow 1_398 -- 0.0 -- 68000.0 -- [(306, 15881), (1, 9945001), (2, 9965001), (3, 9985001), (137, 16009)]
Flow 1_399 -- 0.0 -- 68000.0 -- [(306, 15921), (1, 9970001), (2, 9990001), (3, 10010001), (137, 16049)]
Flow 1_400 -- 0.0 -- 68000.0 -- [(306, 15961), (1, 9995001), (2, 10015001), (3, 10035001), (137, 16089)]
Flow 1_401 -- 0.0 -- 68000.0 -- [(306, 16001), (1, 10020001), (2, 10040001), (3, 10060001), (137, 16129)]
Flow 1_402 -- 0.0 -- 68000.0 -- [(306, 16041), (1, 10045001), (2, 10065001), (3, 10085001), (137, 16169)]
Flow 1_403 -- 0.0 -- 68000.0 -- [(306, 16081), (1, 10070001), (2, 10090001), (3, 10110001), (137, 16209)]
Flow 1_404 -- 0.0 -- 68000.0 -- [(306, 16121), (1, 10095001), (2, 10115001), (3, 10135001), (137, 16249)]
Flow 1_405 -- 0.0 -- 68000.0 -- [(306, 16161), (1, 10120001), (2, 10140001), (3, 10160001), (137, 16289)]
Flow 1_406 -- 0.0 -- 68000.0 -- [(306, 16201), (1, 10145001), (2, 10165001), (3, 10185001), (137, 16329)]
Flow 1_407 -- 0.0 -- 68000.0 -- [(306, 16241), (1, 10170001), (2, 10190001), (3, 10210001), (137, 16369)]
Flow 1_408 -- 0.0 -- 68000.0 -- [(306, 16281), (1, 10195001), (2, 10215001), (3, 10235001), (137, 16409)]
Flow 1_409 -- 0.0 -- 68000.0 -- [(306, 16321), (1, 10220001), (2, 10240001), (3, 10260001), (137, 16449)]
Flow 1_410 -- 0.0 -- 68000.0 -- [(306, 16361), (1, 10245001), (2, 10265001), (3, 10285001), (137, 16489)]
Flow 1_411 -- 0.0 -- 68000.0 -- [(306, 16401), (1, 10270001), (2, 10290001), (3, 10310001), (137, 16529)]
Flow 1_412 -- 0.0 -- 68000.0 -- [(306, 16441), (1, 10295001), (2, 10315001), (3, 10335001), (137, 16569)]
Flow 1_413 -- 0.0 -- 68000.0 -- [(306, 16481), (1, 10320001), (2, 10340001), (3, 10360001), (137, 16609)]
Flow 1_414 -- 0.0 -- 68000.0 -- [(306, 16521), (1, 10345001), (2, 10365001), (3, 10385001), (137, 16649)]
Flow 1_415 -- 0.0 -- 68000.0 -- [(306, 16561), (1, 10370001), (2, 10390001), (3, 10410001), (137, 16689)]
Flow 1_416 -- 0.0 -- 68000.0 -- [(306, 16601), (1, 10395001), (2, 10415001), (3, 10435001), (137, 16729)]
Flow 1_417 -- 0.0 -- 68000.0 -- [(306, 16641), (1, 10420001), (2, 10440001), (3, 10460001), (137, 16769)]
Flow 1_418 -- 0.0 -- 68000.0 -- [(306, 16681), (1, 10445001), (2, 10465001), (3, 10485001), (137, 16809)]
Flow 1_419 -- 0.0 -- 68000.0 -- [(306, 16721), (1, 10470001), (2, 10490001), (3, 10510001), (137, 16849)]
Flow 1_420 -- 0.0 -- 68000.0 -- [(306, 16761), (1, 10495001), (2, 10515001), (3, 10535001), (137, 16889)]
Flow 1_421 -- 0.0 -- 68000.0 -- [(306, 16801), (1, 10520001), (2, 10540001), (3, 10560001), (137, 16929)]
Flow 1_422 -- 0.0 -- 68000.0 -- [(306, 16841), (1, 10545001), (2, 10565001), (3, 10585001), (137, 16969)]
Flow 1_423 -- 0.0 -- 68000.0 -- [(306, 16881), (1, 10570001), (2, 10590001), (3, 10610001), (137, 17009)]
Flow 1_424 -- 0.0 -- 68000.0 -- [(306, 16921), (1, 10595001), (2, 10615001), (3, 10635001), (137, 17049)]
Flow 1_425 -- 0.0 -- 68000.0 -- [(306, 16961), (1, 10620001), (2, 10640001), (3, 10660001), (137, 17089)]
Flow 1_426 -- 0.0 -- 68000.0 -- [(306, 17001), (1, 10645001), (2, 10665001), (3, 10685001), (137, 17129)]
