interface,traffic_troughput,network_troughput,waste_troughput
399,64.928,65.088,0.24582104228121926
115,64.792,65.04,0.3813038130381304
208,64.792,65.088,0.45476892822025566
228,64.6,64.848,0.38243276585245495
108,64.6,64.944,0.5296871150529687
383,64.496,64.848,0.5428077966938071
355,64.328,64.512,0.28521825396825395
253,64.184,64.416,0.3601589667163438
94,64.056,64.272,0.33607169529499625
52,64.04,64.464,0.6577314470091834
380,64.016,64.32,0.472636815920398
66,63.976,64.224,0.3861484803188839
70,63.92,64.08,0.24968789013732834
75,63.84,64.224,0.5979073243647235
279,63.824,64.176,0.5484916479680878
278,63.776,63.936,0.2502502502502503
387,63.76,63.984,0.3500875218804701
327,63.608,63.792,0.28843742162026587
235,63.584,63.792,0.32605969400551793
308,63.4,63.648,0.38964303670186023
206,63.12,63.36,0.3787878787878788
329,62.912,63.072,0.2536783358701167
287,62.448,62.736,0.4590665646518745
144,62.384,62.64,0.4086845466155811
259,62.384,62.592,0.3323108384458078
220,62.232,62.448,0.3458877786318217
158,62.088,62.256,0.26985350809560527
322,62.072,62.304,0.37236774524910116
360,61.896,62.112,0.34775888717156106
129,61.888,62.112,0.36063884595569295
398,61.792,62.064,0.4382572828048466
198,60.912,61.104,0.31421838177533384
15,60.688,60.864,0.2891692954784437
219,60.664,60.864,0.3286014721345952
349,60.528,60.816,0.47355958958168903
49,59.752,60.048,0.4929389821476152
164,59.584,59.856,0.45442395081529
18,59.408,59.712,0.5091103965702036
299,59.336,59.568,0.38947085683588506
338,59.32,59.568,0.416330915928015
294,59.192,59.568,0.6312113886650551
374,59.128,59.376,0.4176771759633522
16,58.928,59.232,0.5132360886007563
384,58.888,59.232,0.5807671528903295
361,58.536,58.944,0.6921824104234527
57,58.344,58.608,0.45045045045045046
397,58.264,58.608,0.586950586950587
243,58.248,58.512,0.45118949958982774
83,57.992,58.224,0.3984611156911239
31,57.464,57.84,0.6500691562932227
152,57.392,57.696,0.5268996117581808
368,56.928,57.12,0.33613445378151263
357,56.864,57.12,0.4481792717086835
365,56.768,56.976,0.3650659926986801
282,56.608,56.832,0.39414414414414417
345,56.568,56.88,0.5485232067510548
181,56.48,56.688,0.36692068868190797
153,56.392,56.544,0.26881720430107525
136,56.384,56.544,0.2829654782116582
351,56.344,56.592,0.4382244840260107
78,56.16,56.496,0.594732370433305
102,56.152,56.352,0.35491198182850653
363,56.128,56.256,0.22753128555176336
252,56.032,56.352,0.5678591709256104
190,56.024,56.304,0.49730036942313155
301,55.944,56.208,0.46968403074295473
229,55.912,56.256,0.611490329920364
71,55.856,56.064,0.3710045662100457
